No	Sample	N_SNPs	GD1_x	GD2_y	GD3_z	F_percent	E_percent	A_percent	hpgpAfrica	hpgpAfrica-distant	hpgpAfroamerica	hpgpEuroamerica	hpgpMediterranea	hpgpEurope	hpgpEurasia	hpgpAsia	hpgpAklavik86-like	Refpop	Nearest_neighbor	Separation_percent
883	HpGP-SWT-015	44787	1.340942	1.275634	0.00746	18.56	81.44	0	0.37772	0.57992	0.301727	0.25867	0.243963	0.266387	0.346586	0.503977	0.485602	hpgpMediterranea	hpgpEuroamerica	6.03
884	HpGP-SWT-017	44787	1.370123	1.275272	0.001621	15.62	84.38	0	0.387136	0.577538	0.310119	0.267616	0.252048	0.260556	0.337498	0.487018	0.47577	hpgpMediterranea	hpgpEurope	3.38
885	HpGP-TUR-001	44787	1.499475	1.29844	0.001019	0	98.68	1.32	0.44848	0.583068	0.344309	0.285628	0.273589	0.24763	0.296248	0.433633	0.443197	hpgpEurope	hpgpMediterranea	10.48
886	HpGP-TUR-002	44787	1.483419	1.289924	-0.004616	0	98.24	1.76	0.43642	0.582932	0.336508	0.283451	0.271587	0.246333	0.299799	0.435311	0.445697	hpgpEurope	hpgpMediterranea	10.25
887	HpGP-TUR-003	44787	1.425184	1.294003	-0.005237	4.96	95.04	0	0.413822	0.574841	0.321479	0.269474	0.255788	0.246077	0.317276	0.467803	0.464231	hpgpEurope	hpgpMediterranea	3.95
888	HpGP-TUR-004	44787	1.430079	1.294296	-0.002632	4.29	95.71	0	0.417009	0.578628	0.324836	0.273622	0.25998	0.248085	0.318825	0.466154	0.467269	hpgpEurope	hpgpMediterranea	4.79
889	HpGP-TUR-005	44787	1.481925	1.289929	-0.004704	0	98.44	1.56	0.435774	0.5826	0.336115	0.283359	0.271339	0.2463	0.300056	0.436065	0.445876	hpgpEurope	hpgpMediterranea	10.17
890	HpGP-TUR-006	44787	1.47104	1.293906	-0.001091	0	100	0	0.434279	0.579563	0.333639	0.280328	0.267968	0.248319	0.306676	0.445089	0.452594	hpgpEurope	hpgpMediterranea	7.91
891	HpGP-TUR-007	44787	1.487411	1.30799	0.010205	0	100	0	0.450867	0.587708	0.350163	0.295979	0.284338	0.252492	0.309874	0.44814	0.456263	hpgpEurope	hpgpMediterranea	12.61
892	HpGP-TUR-008	44787	1.446625	1.289765	-0.003913	3.16	96.84	0	0.421578	0.582121	0.329316	0.277843	0.264864	0.248123	0.311015	0.4545	0.454632	hpgpEurope	hpgpMediterranea	6.75
893	HpGP-TUR-009	44787	1.487423	1.293113	0.005213	0	98.67	1.33	0.443293	0.585398	0.342425	0.289595	0.278522	0.253587	0.299841	0.437842	0.448769	hpgpEurope	hpgpMediterranea	9.83
894	HpGP-TUR-010	44787	1.43082	1.293531	-0.009216	4.36	95.64	0	0.414316	0.575002	0.319803	0.267429	0.252371	0.24262	0.316222	0.463505	0.460474	hpgpEurope	hpgpMediterranea	4.02
895	HpGP-TUR-011	44787	1.488241	1.308868	0.011234	0	100	0	0.451957	0.588681	0.35096	0.296785	0.285218	0.25304	0.310172	0.448518	0.456808	hpgpEurope	hpgpMediterranea	12.72
896	HpGP-TUR-014	44787	1.457227	1.294939	-0.002732	0.63	99.37	0	0.428328	0.581439	0.330336	0.277093	0.263954	0.246936	0.309333	0.452426	0.453658	hpgpEurope	hpgpMediterranea	6.89
897	HpGP-TUR-016	44787	1.506534	1.291569	-0.001225	0	95.72	4.28	0.447897	0.582933	0.343428	0.288102	0.275605	0.247974	0.291912	0.425234	0.439123	hpgpEurope	hpgpMediterranea	11.14
898	HpGP-TUR-017	44787	1.480221	1.296313	0.000629	0	100	0	0.439642	0.581322	0.337954	0.2819	0.269605	0.248654	0.303791	0.442241	0.449111	hpgpEurope	hpgpMediterranea	8.43
899	HpGP-TUR-021	44787	1.488261	1.308907	0.011278	0	100	0	0.451998	0.588702	0.350977	0.296792	0.285231	0.253063	0.310203	0.448543	0.456829	hpgpEurope	hpgpMediterranea	12.71
900	HpGP-TUR-022	44787	1.489056	1.288519	-0.000829	0	97.05	2.95	0.439768	0.586871	0.338942	0.2839	0.273568	0.249965	0.29705	0.432582	0.444797	hpgpEurope	hpgpMediterranea	9.44
901	HpGP-TUR-023	44787	1.51077	1.304434	0.00564	0	98.96	1.04	0.457236	0.591364	0.350204	0.290777	0.278596	0.249112	0.292855	0.432635	0.444262	hpgpEurope	hpgpMediterranea	11.84
902	HpGP-TWN-001	44787	1.761193	1.095677	0.003501	1.55	0	98.45	0.481443	0.577065	0.373329	0.332402	0.343096	0.315871	0.267608	0.176901	0.302545	hpgpAsia	hpgpEurasia	51.28
903	HpGP-TWN-002	44787	1.756708	1.098219	0.005481	1.64	0	98.36	0.481364	0.577828	0.373725	0.333663	0.345468	0.316799	0.270765	0.181295	0.305121	hpgpAsia	hpgpEurasia	49.35
904	HpGP-TWN-003	44787	1.774668	1.098612	0.011168	0	0	100	0.49121	0.58524	0.380346	0.339819	0.351945	0.321051	0.269447	0.173772	0.301126	hpgpAsia	hpgpEurasia	55.06
905	HpGP-TWN-004	44787	1.765441	1.101754	0.006499	0	0.92	99.08	0.486673	0.581954	0.375509	0.335822	0.346623	0.316127	0.267816	0.179164	0.303442	hpgpAsia	hpgpEurasia	49.48
906	HpGP-TWN-005	44787	1.764515	1.096662	0.001615	0.89	0	99.11	0.482392	0.576182	0.372601	0.332596	0.343099	0.31377	0.267844	0.175251	0.301209	hpgpAsia	hpgpEurasia	52.83
907	HpGP-TWN-006	44787	1.688253	1.132346	0.016831	3.79	17.05	79.16	0.470666	0.586707	0.369308	0.330899	0.33853	0.316284	0.293144	0.240396	0.34504	hpgpAsia	hpgpEurasia	21.94
908	HpGP-TWN-007	44787	1.753774	1.098396	4e-06	2.01	0	97.99	0.477972	0.57649	0.369186	0.329698	0.340203	0.312064	0.267128	0.181422	0.307152	hpgpAsia	hpgpEurasia	47.24
909	HpGP-TWN-008	44787	1.768202	1.095166	0.010099	0.7	0	99.3	0.486842	0.584618	0.378303	0.338732	0.351271	0.321577	0.270227	0.174767	0.305334	hpgpAsia	hpgpEurasia	54.62
910	HpGP-TWN-009	44787	1.773053	1.089996	-0.004243	1.1	0	98.9	0.481002	0.576134	0.371482	0.330392	0.341439	0.310855	0.259262	0.165217	0.29489	hpgpAsia	hpgpEurasia	56.92
911	HpGP-TWN-010	44787	1.775911	1.090862	0.001697	0.55	0	99.45	0.484941	0.581288	0.374648	0.334797	0.346437	0.315613	0.26261	0.165882	0.29301	hpgpAsia	hpgpEurasia	58.31
912	HpGP-TWN-016	44787	1.73914	1.097025	-0.004906	4.3	0	95.7	0.469445	0.576925	0.363446	0.325259	0.335862	0.308745	0.266376	0.186847	0.305303	hpgpAsia	hpgpEurasia	42.56
913	HpGP-TWN-017	44787	1.770001	1.089481	-0.005685	1.61	0	98.39	0.478966	0.577253	0.369214	0.329491	0.340779	0.309883	0.256963	0.166096	0.293154	hpgpAsia	hpgpEurasia	54.71
914	HpGP-TWN-018	44787	1.777661	1.094875	0.005676	0	0	100	0.488787	0.583705	0.378666	0.337274	0.348478	0.317552	0.266318	0.168472	0.299834	hpgpAsia	hpgpEurasia	58.08
915	HpGP-TWN-019	44787	1.759984	1.090176	-0.003307	2.8	0	97.2	0.476101	0.579218	0.369352	0.329979	0.341534	0.312001	0.263112	0.172362	0.297292	hpgpAsia	hpgpEurasia	52.65
916	HpGP-TWN-020	44787	1.773939	1.101346	0.010096	0	0.7	99.3	0.491485	0.583447	0.380797	0.339303	0.349697	0.319142	0.269849	0.175496	0.304997	hpgpAsia	hpgpEurasia	53.76
917	HpGP-TWN-021	44787	1.765753	1.100306	0.009326	0	0.16	99.84	0.487428	0.580827	0.378003	0.33735	0.348589	0.319104	0.269766	0.178908	0.306814	hpgpAsia	hpgpEurasia	50.78
918	HpGP-TWN-022	44787	1.765805	1.097189	0.003481	0.6	0	99.4	0.483885	0.580832	0.373901	0.333155	0.345589	0.31516	0.265176	0.17541	0.301685	hpgpAsia	hpgpEurasia	51.17
919	HpGP-TWN-023	44787	1.773284	1.092966	0.00259	0.47	0	99.53	0.485014	0.580533	0.373728	0.333473	0.345538	0.315701	0.263739	0.168752	0.299147	hpgpAsia	hpgpEurasia	56.29
920	HpGP-TWN-024	44787	1.771986	1.093411	-0.001928	0.55	0	99.45	0.482786	0.575214	0.371497	0.331068	0.342447	0.311652	0.260128	0.168453	0.296217	hpgpAsia	hpgpEurasia	54.42
921	HpGP-TWN-026	44787	1.767208	1.098885	0.002708	0.04	0	99.96	0.484771	0.580048	0.374173	0.333927	0.344173	0.313826	0.265871	0.175487	0.302785	hpgpAsia	hpgpEurasia	51.5
922	HpGP-TWN-027	44787	1.76603	1.095825	0.002973	0.85	0	99.15	0.483262	0.577728	0.37432	0.333409	0.344503	0.315211	0.265223	0.174335	0.302188	hpgpAsia	hpgpEurasia	52.13
923	HpGP-TWN-028	44787	1.775695	1.097881	0.007163	0	0	100	0.48971	0.583656	0.377582	0.336665	0.347315	0.317806	0.266061	0.171703	0.299087	hpgpAsia	hpgpEurasia	54.95
924	HpGP-TWN-029	44787	1.780603	1.088258	-0.008145	0.46	0	99.54	0.481843	0.574905	0.36926	0.327646	0.339254	0.307869	0.254938	0.159187	0.289199	hpgpAsia	hpgpEurasia	60.15
925	HpGP-TWN-030	44787	1.769045	1.10451	0.009871	0	2.34	97.66	0.490562	0.580183	0.378725	0.33727	0.349225	0.317941	0.264812	0.179871	0.300018	hpgpAsia	hpgpEurasia	47.22
926	HpGP-USA-001	44787	1.33868	1.240658	0.002938	28.14	71.86	0	0.361946	0.572621	0.294051	0.255607	0.253613	0.2753	0.345278	0.482932	0.466443	hpgpMediterranea	hpgpEuroamerica	0.79
927	HpGP-USA-002	44787	1.325409	1.245528	0.010587	28	72	0	0.361468	0.574948	0.293253	0.248571	0.261903	0.280573	0.352265	0.494836	0.475039	hpgpEuroamerica	hpgpMediterranea	5.36
928	HpGP-USA-003	44787	1.173386	1.143404	-0.010349	73.31	22.88	3.81	0.252651	0.556451	0.222904	0.256241	0.272014	0.30431	0.371038	0.50672	0.476236	hpgpAfroamerica	hpgpAfrica	13.35
929	HpGP-USA-004	44787	1.345827	1.235321	0.01116	29.05	70.95	0	0.366279	0.576521	0.294968	0.252769	0.265332	0.284177	0.346702	0.478277	0.466154	hpgpEuroamerica	hpgpMediterranea	4.97
930	HpGP-USA-005	44787	1.366574	1.263598	-0.002798	18.94	81.06	0	0.379528	0.573727	0.302056	0.260288	0.244648	0.261087	0.334777	0.480646	0.471311	hpgpMediterranea	hpgpEuroamerica	6.39
931	HpGP-USA-008	44787	1.318004	1.237912	0.006375	30.91	69.09	0	0.353873	0.575192	0.292572	0.256604	0.262277	0.27992	0.348264	0.492956	0.477148	hpgpEuroamerica	hpgpMediterranea	2.21
932	HpGP-USA-009	44787	1.42243	1.29389	0.005372	5.32	94.68	0	0.417022	0.582792	0.327204	0.278053	0.264163	0.255422	0.327697	0.472074	0.473569	hpgpEurope	hpgpMediterranea	3.42
933	HpGP-USA-011	44787	1.773483	1.092119	-0.001454	0.61	0	99.39	0.483115	0.578322	0.371922	0.330476	0.34152	0.31249	0.259222	0.167032	0.293167	hpgpAsia	hpgpEurasia	55.19
934	HpGP-USA-101	44787	1.493065	1.279826	-0.003001	0	93.8	6.2	0.437288	0.582705	0.336734	0.284795	0.276156	0.25113	0.291931	0.424692	0.435257	hpgpEurope	hpgpMediterranea	9.97
935	HpGP-USA-102	44787	1.084628	1.108261	-0.019286	93.36	4.35	2.28	0.199561	0.557244	0.21853	0.2576	0.274494	0.312084	0.384296	0.529244	0.491881	hpgpAfrica	hpgpAfroamerica	9.51
936	HpGP-USA-104	44787	1.068012	1.099484	-0.022443	97.33	0	2.67	0.188196	0.555914	0.210186	0.254657	0.271984	0.313053	0.387066	0.531735	0.491107	hpgpAfrica	hpgpAfroamerica	11.68
937	HpGP-USA-105	44787	1.128838	1.124614	-0.014153	83.63	12.97	3.4	0.225858	0.554404	0.208917	0.258669	0.274868	0.309225	0.378989	0.517521	0.48662	hpgpAfroamerica	hpgpAfrica	8.11
938	HpGP-USA-106	44787	1.433887	1.287554	-0.011996	5.29	94.71	0	0.412209	0.582493	0.322268	0.276401	0.259081	0.242294	0.314653	0.457567	0.455252	hpgpEurope	hpgpMediterranea	6.93
939	HpGP-USA-115	44787	1.380888	1.277238	-0.008959	13.97	86.03	0	0.387918	0.579923	0.309187	0.270516	0.250249	0.250316	0.330289	0.479711	0.468374	hpgpMediterranea	hpgpEurope	0.03
940	HpGP-USA-116	44787	1.410138	1.279563	-0.015361	10.06	89.94	0	0.398126	0.581901	0.314603	0.273853	0.255551	0.243012	0.319292	0.464173	0.458259	hpgpEurope	hpgpMediterranea	5.16
941	HpGP-USA-119	44787	1.369915	1.277933	-0.003578	15	85	0	0.385897	0.582235	0.310131	0.276611	0.256491	0.255072	0.337872	0.487297	0.472178	hpgpEurope	hpgpMediterranea	0.56
942	HpGP-USA-120	44787	1.420088	1.292956	-0.008338	5.81	94.19	0	0.410068	0.583468	0.321802	0.278189	0.258642	0.24392	0.322313	0.46897	0.4603	hpgpEurope	hpgpMediterranea	6.04
943	HpGP-USA-123	44787	1.466577	1.277033	0.001521	3.25	93.32	3.43	0.427262	0.580946	0.332197	0.283843	0.275379	0.256888	0.304237	0.438001	0.443763	hpgpEurope	hpgpMediterranea	7.2
944	HpGP-USA-201	44787	1.338367	1.254162	0.005116	24.34	75.66	0	0.367729	0.567341	0.297478	0.262417	0.249052	0.272271	0.34487	0.491792	0.475286	hpgpMediterranea	hpgpEuroamerica	5.37
945	HpGP-USA-202	44787	1.04616	1.089332	-0.00959	97.38	0	2.62	0.180769	0.556637	0.208653	0.262741	0.283407	0.328596	0.401239	0.540509	0.49748	hpgpAfrica	hpgpAfroamerica	15.43
946	HpGP-USA-203	44787	1.286404	1.217642	0.012562	40.01	59.99	0	0.33595	0.570583	0.282538	0.25456	0.270822	0.293662	0.362189	0.49889	0.476764	hpgpEuroamerica	hpgpMediterranea	6.39
947	HpGP-USA-204	44787	1.323057	1.238128	0.009889	30.38	69.62	0	0.35747	0.575674	0.29295	0.255525	0.265252	0.28274	0.351261	0.491427	0.474919	hpgpEuroamerica	hpgpMediterranea	3.81
948	HpGP-USA-205	44787	1.704171	1.12554	-0.008486	3.04	13.46	83.49	0.464232	0.567915	0.352145	0.310877	0.321773	0.296285	0.259696	0.221113	0.266688	hpgpAsia	hpgpEurasia	17.45
949	HpGP-USA-206	44787	1.17197	1.153347	-0.010827	71.34	28.12	0.54	0.255565	0.560321	0.222383	0.252375	0.267626	0.300307	0.373256	0.513288	0.482781	hpgpAfroamerica	hpgpEuroamerica	13.49
950	HpGP-USA-207	44787	1.35984	1.261956	0.005016	20.08	79.92	0	0.379378	0.571327	0.303607	0.261941	0.247522	0.268682	0.341158	0.485297	0.472922	hpgpMediterranea	hpgpEuroamerica	5.83
951	HpGP-USA-208	44787	1.340728	1.265596	0.001883	21.08	78.92	0	0.371609	0.572458	0.300649	0.264872	0.2494	0.265213	0.345071	0.496539	0.478317	hpgpMediterranea	hpgpEuroamerica	6.2
952	HpGP-USA-301	44787	1.037043	1.081769	-0.022568	96.51	0	3.49	0.16888	0.55205	0.198157	0.252683	0.273718	0.320358	0.395816	0.537144	0.49649	hpgpAfrica	hpgpAfroamerica	17.34
953	HpGP-USA-302	44787	1.273573	1.216205	-0.007166	41.5	58.5	0	0.322034	0.568033	0.267797	0.237515	0.253309	0.277435	0.350425	0.499276	0.478062	hpgpEuroamerica	hpgpMediterranea	6.65
954	HpGP-USA-303	44787	1.049516	1.093114	-0.011733	98.01	0	1.99	0.182665	0.555761	0.207801	0.259005	0.279599	0.32525	0.398162	0.540449	0.497286	hpgpAfrica	hpgpAfroamerica	13.76
955	HpGP-USA-304	44787	1.034567	1.085299	-0.014788	97.78	0	2.22	0.172382	0.55231	0.202097	0.255128	0.277573	0.325905	0.399861	0.54268	0.495715	hpgpAfrica	hpgpAfroamerica	17.24
956	HpGP-USA-305	44787	1.082603	1.11187	-0.01268	92.86	6.26	0.88	0.202793	0.559698	0.220089	0.256784	0.273887	0.316568	0.391948	0.534272	0.494611	hpgpAfrica	hpgpAfroamerica	8.53
957	HpGP-USA-306	44787	1.118794	1.124074	-0.012577	85.15	12.69	2.16	0.222192	0.555661	0.209752	0.256206	0.271994	0.311098	0.38453	0.522841	0.488666	hpgpAfroamerica	hpgpAfrica	5.93
958	HpGP-USA-311	44787	1.137926	1.131697	-0.012435	80.81	16.71	2.48	0.232919	0.55679	0.215486	0.260251	0.276331	0.307854	0.377248	0.517526	0.483854	hpgpAfroamerica	hpgpAfrica	8.09
959	HpGP-USA-401	44787	1.402348	1.28502	-0.013758	9.71	90.29	0	0.397621	0.579184	0.312265	0.269024	0.255275	0.242649	0.322679	0.471928	0.461224	hpgpEurope	hpgpMediterranea	5.2
960	HpGP-USA-402	44787	1.403048	1.287638	-0.004664	9.03	90.97	0	0.402626	0.581022	0.316964	0.274498	0.257955	0.249574	0.326669	0.475629	0.468499	hpgpEurope	hpgpMediterranea	3.36
961	HpGP-USA-403	44787	1.062057	1.100452	-0.005154	98.22	0.24	1.54	0.193237	0.557893	0.215236	0.262506	0.283365	0.327905	0.399675	0.540147	0.497529	hpgpAfrica	hpgpAfroamerica	11.38
962	HpGP-USA-404	44787	1.402485	1.285182	-0.013551	9.65	90.35	0	0.397823	0.579186	0.312465	0.269127	0.255388	0.242766	0.322757	0.472011	0.461516	hpgpEurope	hpgpMediterranea	5.2
963	HpGP-USA-405	44787	1.421673	1.292094	-0.009553	5.81	94.19	0	0.409897	0.581311	0.320269	0.276096	0.256955	0.243131	0.320357	0.467297	0.462404	hpgpEurope	hpgpMediterranea	5.69
964	HpGP-USA-406	44787	1.055224	1.091271	-0.017945	96.72	0	3.28	0.181761	0.55494	0.20755	0.25645	0.276821	0.320351	0.394003	0.534678	0.493301	hpgpAfrica	hpgpAfroamerica	14.19
965	HpGP-USA-407	44787	1.420144	1.275447	-0.013878	9.83	90.17	0	0.401308	0.579529	0.315521	0.274951	0.258705	0.245499	0.315343	0.456919	0.454259	hpgpEurope	hpgpMediterranea	5.38
966	HpGP-USA-408	44787	1.138609	1.126261	-0.012671	81.9	13.84	4.26	0.231083	0.557911	0.214934	0.262456	0.278085	0.309613	0.373996	0.513846	0.480994	hpgpAfroamerica	hpgpAfrica	7.51
967	HpGP-USA-409	44787	1.145337	1.128324	-0.017385	80.51	14.93	4.56	0.232664	0.561188	0.214421	0.258918	0.273537	0.304559	0.371444	0.5103	0.480048	hpgpAfroamerica	hpgpAfrica	8.51
968	HpGP-USA-410	44787	1.435097	1.290531	-0.009457	4.48	95.52	0	0.414855	0.583218	0.323166	0.277578	0.259301	0.243376	0.316291	0.45942	0.45385	hpgpEurope	hpgpMediterranea	6.54
969	HpGP-USA-411	44787	1.144968	1.1354	0.005123	79.02	18.66	2.32	0.244411	0.563726	0.221329	0.269381	0.285732	0.321544	0.386152	0.520907	0.49483	hpgpAfroamerica	hpgpAfrica	10.43
970	HpGP-USA-412	44787	1.127278	1.122867	-0.015225	84.22	12.05	3.72	0.224129	0.55676	0.21073	0.259021	0.273549	0.308979	0.37627	0.516989	0.483762	hpgpAfroamerica	hpgpAfrica	6.36
971	HpGP-USA-413	44787	1.172753	1.141159	-0.008079	73.89	21.7	4.42	0.252493	0.565059	0.225444	0.26611	0.281338	0.307123	0.370011	0.506325	0.481856	hpgpAfroamerica	hpgpAfrica	12
972	HpGP-USA-414	44787	1.368701	1.278224	0.002574	15.06	84.94	0	0.388042	0.577338	0.308988	0.265613	0.248273	0.260349	0.338007	0.489788	0.478142	hpgpMediterranea	hpgpEurope	4.86
973	HpGP-USA-415	44787	1.066711	1.099141	-0.017695	97.41	0	2.59	0.189491	0.557186	0.214301	0.255807	0.27474	0.317343	0.388499	0.533506	0.496331	hpgpAfrica	hpgpAfroamerica	13.09
974	HpGP-USA-416	44787	1.046337	1.093874	-0.007935	98.66	0	1.34	0.18321	0.557445	0.21144	0.261623	0.282978	0.328369	0.404047	0.543595	0.499387	hpgpAfrica	hpgpAfroamerica	15.41
975	HpGP-USA-417	44787	1.039333	1.085249	-0.007363	97.15	0	2.85	0.177373	0.557409	0.207943	0.261367	0.283888	0.33223	0.403425	0.542213	0.500309	hpgpAfrica	hpgpAfroamerica	17.23
976	HpGP-USA-418	44787	1.035291	1.082197	-0.017559	96.84	0	3.16	0.170385	0.553643	0.202757	0.256853	0.277838	0.324607	0.400318	0.539684	0.495041	hpgpAfrica	hpgpAfroamerica	19
977	HpGP-USA-419	44787	1.031739	1.082933	-0.018262	97.5	0	2.5	0.168913	0.555551	0.200699	0.254795	0.277609	0.323836	0.398631	0.541776	0.49687	hpgpAfrica	hpgpAfroamerica	18.82
978	HpGP-USA-420	44787	1.052851	1.100563	-0.014398	99.48	0.3	0.22	0.185699	0.557273	0.210943	0.258841	0.277388	0.320112	0.396326	0.542455	0.50074	hpgpAfrica	hpgpAfroamerica	13.59
979	HpGP-USA-421	44787	1.071048	1.09436	-0.021125	95.45	0	4.55	0.18808	0.551665	0.209829	0.255282	0.274349	0.315977	0.387425	0.527448	0.486725	hpgpAfrica	hpgpAfroamerica	11.56
980	HpGP-USA-422	44787	1.606148	1.266296	0.064173	0	76.95	23.05	0.50626	0.609666	0.395889	0.352195	0.352114	0.311001	0.22612	0.376322	0.420274	hpgpEurasia	hpgpEurope	37.54
981	HpGP-USA-423	44787	1.343283	1.252091	-0.007736	24.42	75.58	0	0.36368	0.578468	0.298774	0.273626	0.258387	0.261709	0.338035	0.484475	0.470137	hpgpMediterranea	hpgpEurope	1.29
982	HpGP-USA-424	44787	1.097214	1.107345	-0.021102	91.8	3.87	4.32	0.203629	0.555138	0.219155	0.256603	0.27308	0.310457	0.383478	0.521666	0.484933	hpgpAfrica	hpgpAfroamerica	7.62
983	HpGP-USA-425	44787	1.775106	1.093093	0.002412	0.19	0	99.81	0.485735	0.577983	0.375274	0.33491	0.345973	0.315444	0.26476	0.167834	0.293471	hpgpAsia	hpgpEurasia	57.75
984	HpGP-USA-427	44787	1.038574	1.094281	-0.006352	99.83	0	0.17	0.180832	0.558074	0.208451	0.259415	0.282141	0.329832	0.403203	0.548301	0.502257	hpgpAfrica	hpgpAfroamerica	15.27
985	HpGP-USA-428	44787	1.063471	1.093628	-0.026684	96.27	0	3.73	0.182414	0.552271	0.204904	0.250086	0.267874	0.311645	0.387369	0.529417	0.488635	hpgpAfrica	hpgpAfroamerica	12.33
986	HpGP-USA-429	44787	1.050269	1.085938	-0.015484	95.91	0	4.09	0.178764	0.553446	0.204263	0.25493	0.27651	0.324588	0.397885	0.534725	0.49027	hpgpAfrica	hpgpAfroamerica	14.26
987	HpGP-USA-431	44787	1.408193	1.28529	-0.012313	8.96	91.04	0	0.400711	0.579421	0.315319	0.273717	0.2563	0.243628	0.319919	0.469453	0.458691	hpgpEurope	hpgpMediterranea	5.2
988	HpGP-USA-432	44787	1.052455	1.087208	-0.022798	95.97	0	4.03	0.177119	0.556344	0.203181	0.253792	0.274238	0.317702	0.392182	0.532348	0.489192	hpgpAfrica	hpgpAfroamerica	14.71
989	HpGP-USA-433	44787	1.044696	1.087487	-0.017478	97.06	0	2.94	0.176235	0.548838	0.204707	0.256373	0.276371	0.322459	0.395428	0.537999	0.495082	hpgpAfrica	hpgpAfroamerica	16.16
990	HpGP-USA-434	44787	1.055012	1.094835	-0.0187	97.76	0	2.24	0.182686	0.555794	0.207686	0.253585	0.273684	0.318399	0.393403	0.536718	0.493262	hpgpAfrica	hpgpAfroamerica	13.68
991	HpGP-USA-435	44787	1.080487	1.123669	0.019581	87.89	12.11	0	0.219595	0.559115	0.237424	0.277796	0.296833	0.340357	0.406828	0.551292	0.504224	hpgpAfrica	hpgpAfroamerica	8.12
992	HpGP-USA-436	44787	1.419571	1.289257	-0.007524	6.69	93.31	0	0.408818	0.581791	0.321208	0.278571	0.26133	0.245995	0.321536	0.467242	0.460639	hpgpEurope	hpgpMediterranea	6.23
993	HpGP-USA-437	44787	1.06608	1.104038	-0.018859	96.87	2.13	1	0.190571	0.556526	0.213902	0.255891	0.273214	0.314562	0.390532	0.536452	0.496928	hpgpAfrica	hpgpAfroamerica	12.24
994	HpGP-VNM-001	44787	1.741779	1.116505	0.004537	0	8.68	91.32	0.481648	0.578706	0.37275	0.331354	0.339738	0.309755	0.266912	0.199751	0.315911	hpgpAsia	hpgpEurasia	33.62
995	HpGP-VNM-002	44787	1.735002	1.115729	0.005189	0.87	8.29	90.84	0.478853	0.578391	0.372203	0.331396	0.339655	0.310812	0.268991	0.20298	0.322154	hpgpAsia	hpgpEurasia	32.52
996	HpGP-VNM-003	44787	1.725265	1.121717	0.002465	0.93	11.45	87.62	0.475965	0.578179	0.368681	0.326813	0.334706	0.306554	0.265834	0.210877	0.322793	hpgpAsia	hpgpEurasia	26.06
997	HpGP-VNM-004	44787	1.744618	1.110031	0.004698	0.77	5.29	93.94	0.480474	0.580482	0.371111	0.330685	0.339346	0.312173	0.267582	0.194439	0.313709	hpgpAsia	hpgpEurasia	37.62
998	HpGP-VNM-005	44787	1.747592	1.112047	0.009141	0	6.34	93.66	0.484271	0.580745	0.375778	0.335298	0.345224	0.315207	0.269851	0.195323	0.315232	hpgpAsia	hpgpEurasia	38.16
999	HpGP-VNM-006	44787	1.748573	1.118289	0.019311	0	9.49	90.51	0.491179	0.587006	0.383073	0.341322	0.351544	0.321736	0.27531	0.201347	0.325716	hpgpAsia	hpgpEurasia	36.73
1000	HpGP-VNM-007	44787	1.742012	1.111837	0.004263	0.74	6.24	93.02	0.479898	0.578476	0.3712	0.331002	0.338882	0.311215	0.266247	0.196755	0.318442	hpgpAsia	hpgpEurasia	35.32
1001	HpGP-VNM-008	44787	1.732894	1.117532	0.003713	0.78	9.24	89.98	0.47805	0.580884	0.370526	0.329508	0.33838	0.308934	0.26951	0.204751	0.320753	hpgpAsia	hpgpEurasia	31.63
1002	HpGP-VNM-009	44787	1.734881	1.117553	0.00407	0.49	9.25	90.25	0.479019	0.578723	0.371321	0.328892	0.33805	0.309177	0.267693	0.20383	0.320544	hpgpAsia	hpgpEurasia	31.33
1003	HpGP-ZAF-001	44787	1.36606	1.443791	0.40566	0	100	0	0.614462	0.132451	0.55095	0.539267	0.547087	0.550237	0.573618	0.700991	0.65672	hpgpAfrica-distant	hpgpEuroamerica	307.14
1004	HpGP-ZAF-002	44787	1.103084	1.122851	0.014075	87.61	12.05	0.35	0.22628	0.534426	0.241663	0.28437	0.301359	0.335183	0.400502	0.537567	0.501745	hpgpAfrica	hpgpAfroamerica	6.8
1005	HpGP-ZAF-004	44787	1.081736	1.105548	-0.007842	94.36	2.92	2.72	0.202083	0.551573	0.220863	0.26854	0.287377	0.323108	0.39077	0.532256	0.498652	hpgpAfrica	hpgpAfroamerica	9.29
1006	HpGP-ZAF-006	44787	1.369087	1.449616	0.414	0	100	0	0.6213	0.133408	0.556989	0.544013	0.552476	0.555264	0.577832	0.705201	0.665784	hpgpAfrica-distant	hpgpEuroamerica	307.78
1007	HpGP-ZAF-007	44787	1.361657	1.457218	0.430577	0	100	0	0.627906	0.132966	0.564464	0.555102	0.564307	0.56712	0.590826	0.718162	0.674827	hpgpAfrica-distant	hpgpEuroamerica	317.48
1008	HpGP-ZAF-008	44787	1.334739	1.303133	0.095056	12.99	87.01	0	0.42147	0.498106	0.357105	0.317042	0.32413	0.332652	0.39938	0.547708	0.527529	hpgpEuroamerica	hpgpMediterranea	2.24
1009	HpGP-ZAF-009	44787	1.371411	1.441816	0.392728	0	100	0	0.610594	0.142361	0.54472	0.531175	0.537533	0.539557	0.567239	0.693484	0.654361	hpgpAfrica-distant	hpgpEuroamerica	273.12
